0.363241	-0.094061	0.507840	0.286784	-0.562821	-2.100115	0.685973	1.484122	-0.478000	-1.680736	0.864904	0.765067	0.228248	0.012382	0.809707	-0.331577	-0.604908	-1.285529	0.148463	-1.212250	-2.271695	1.463911	0.358818	0.124235	-0.288098	0.545103	-0.309780	1.286835	-0.539278	-0.252374	1.452599	1.457783	0.306207	-0.116156	-0.136566	0.598786	-0.442723	0.273870	-0.462682	0.157276	-1.163529	-1.243078	-0.342088	2.884493	-1.944489	2.335204	0.435479	0.776057	-0.345645	-0.471789	1.964054	0.546988	-1.867214	-0.568239	0.588626	-2.004519	-1.489167	0.341131	0.752566	0.775237	-1.189404	2.180140	0.097685	-0.337870	0.026808	0.534320	-0.803614	-0.804369	-0.900834	-0.401620	-1.344893	-0.147254	0.491860	-1.245804	0.034800	2.479469	-0.541974	0.282975	0.814745	-1.047963	-1.940187	-1.119104	-0.743225	3.321660	1.336783	0.249432	0.602252	-1.196836	-1.858167	0.010917	-1.048262	0.458057	-2.259771	0.230112	-0.484744	0.516125	-4.536871	-3.266654	-1.378820	2.788465	-1.080806	0.095753	-1.967120	4.274137	0.513507	-2.065962	-4.414896	-0.336616	1.513829	-1.819765	-1.942986	-0.323234	0.388830	0.883602	1.365517	-1.463245	-2.447016	1.550851	-0.063376	0.720153	0.592251	0.890416	1.161992	-0.369688	-0.193864	0.451913	-1.826778	-0.528359	-3.072511	2.409872	-1.263518	1.325629	2.539793	1.206496	1.352867	0.283699	0.521185	1.264803	-1.355978	-1.180323	0.172331	-0.124334	-0.740024	-1.635167	1.521002	-0.316639	-0.773433	-1.986071	1.636509	2.238419	1.042891	0.390967	0.301551	-0.272550	2.614519	-0.243785	0.416399	0.873558	0.476590	-2.228037	-1.164126	1.002192	-2.103284	0.149012	0.440322	0.177569	0.071782	-1.894534	2.120523	1.827544	-0.715696	1.823683	-1.262904	0.773661	-2.544177	0.043773	0.653081	0.740343	0.006812	-1.302476	-0.536631	-1.014735	0.785540	-0.065743	-0.439626	0.011813	-0.314249	-1.001104	-0.813635	0.353990	1.666688	0.940375	-0.622806	-0.867042	1.143816	-1.548186	1.011048	-0.652086	0.876143	1.913614	
0.400387	-0.607003	0.389319	-0.049101	-0.584887	-3.047348	-0.112368	1.167524	-0.393219	-2.871467	0.758115	1.075609	0.217617	0.093218	0.356091	0.039749	-1.199365	-1.078007	-0.653639	-0.922248	-2.348156	1.659379	-0.131955	0.603848	-0.575520	0.474410	-0.203627	0.746351	-1.137012	0.031249	1.664373	0.915303	-1.065491	-0.286116	-1.025575	-0.082038	-1.432024	-0.457454	-0.292165	0.042408	-1.469004	-0.816290	-1.481242	3.249397	-2.113222	1.033764	0.571408	-0.034602	-0.325614	-0.198447	2.158600	0.165341	-1.595275	-1.632192	1.192762	-0.905198	-0.489943	0.232788	0.854241	1.732911	-0.980109	1.602860	0.933381	-0.541092	-0.353116	1.318298	-0.792980	-1.049755	-2.182078	0.216417	-1.036130	-0.536206	0.157258	-0.440030	0.747665	2.987185	0.344982	-1.159767	0.445087	-0.903357	-2.331882	-1.126385	-1.278842	2.993665	0.185008	1.292819	0.295947	-1.751933	-1.583042	0.065375	-0.903370	1.126118	-1.708309	-0.138235	-0.730799	0.980661	-5.025547	-2.272174	-1.498407	2.262110	-0.801273	0.297386	-0.608613	4.303570	-0.197646	-1.515617	-4.711283	-0.101872	1.348260	-2.448905	-1.449176	-0.501414	0.226098	0.962738	0.310557	-1.931088	-3.275469	2.422661	-0.742263	1.063365	-0.193307	1.043602	0.740667	-1.295806	-0.370473	2.660886	-2.280118	-0.568272	-3.119379	1.962505	-0.904302	0.110544	3.172426	0.741430	2.109508	-0.276187	1.222425	1.733948	-1.886320	-0.626775	0.927543	0.611673	0.435673	-1.353335	1.881615	-1.267904	-0.532715	-1.696675	1.473375	2.917866	0.445931	0.540780	0.543451	-0.988057	3.073022	-0.239998	-0.667291	0.938159	0.071665	-2.035333	-1.367912	1.484622	-2.183725	0.150708	0.307959	1.637590	-0.002983	-1.878855	2.851993	2.753067	0.181686	1.368734	-0.723787	0.263353	-2.302943	0.833097	1.377719	0.435033	0.280323	-1.615881	-1.236764	-0.809934	1.090097	-0.533672	-0.996723	-0.595648	0.122601	-1.225068	-0.710510	-0.112556	0.291387	0.624650	-0.024035	-0.900733	0.937780	-1.664746	0.803351	0.456187	0.235391	1.834742	
-0.083809	1.714064	1.901697	-3.644851	0.266351	2.791976	1.183747	-2.250953	1.212784	-1.973487	0.799983	-0.774743	0.815749	-1.548060	0.331033	-1.437119	0.575182	-0.612752	-0.534689	-0.154376	-0.898467	-1.537484	0.574800	-1.483063	-0.410746	-0.834609	2.484013	-0.569495	-1.702727	1.383497	-0.650228	-0.851951	-0.783471	1.252172	0.786761	2.860709	1.955129	2.566396	0.515598	-1.131071	1.050764	-2.190038	1.413473	-0.404423	-1.560212	-0.257477	2.227745	-1.474823	1.642499	-2.526734	-0.892584	-1.240884	0.176109	0.796620	-0.521176	-1.510909	-3.185285	-0.435670	1.117366	2.903528	-2.226372	-0.894188	0.153576	1.778309	0.903792	-1.645645	1.330403	-0.674141	2.163520	-1.682068	-1.678088	-2.083072	0.913991	-0.730731	-0.463382	4.000315	1.104263	0.951380	0.756242	-0.921611	1.662068	3.061909	-0.560659	0.189132	-0.209427	-1.327860	-0.941433	1.577287	0.568831	-2.139613	1.934108	0.908570	-0.609150	-0.922799	0.594412	-0.520959	3.963825	-4.389406	0.577110	2.187257	-3.094961	-1.060321	0.950296	-1.822154	-1.029860	-0.199563	0.576887	-2.371980	0.916167	3.623776	0.340670	0.640955	-0.659583	0.711399	1.679794	-0.498839	-0.669978	0.622121	-0.504698	-0.263237	-1.136216	-0.547292	1.668159	-3.273740	-3.512484	-0.570556	-1.989731	0.698773	-2.527812	1.267330	-2.190350	1.168082	-2.434716	1.539119	2.958959	0.555067	-1.793966	-3.170344	1.104053	0.618710	0.052839	1.190351	-2.711712	-3.602222	-1.007652	1.122011	-1.735329	-0.747037	-0.144987	-2.141037	0.778566	2.000576	0.919288	-1.013300	-1.916416	-3.503070	-0.127135	-0.697472	0.655777	-1.766827	1.141142	1.510307	0.155820	1.471605	-2.265185	2.709979	-1.816271	-1.839235	0.903011	-4.096280	-1.605512	0.331719	-1.060510	1.084216	1.916701	-0.302454	1.239447	0.981912	0.980299	-0.350999	2.203313	0.709960	-0.077414	0.047220	-2.152967	-0.597737	-2.370293	-1.033028	-1.103269	-0.215329	-0.874741	-1.603568	-0.213892	-0.362306	-1.805245	-1.310440	-0.585750	-0.441653	2.482946	1.926621	
0.137723	0.074082	0.527821	0.161584	0.215193	-2.416067	0.573466	2.104054	-1.959005	-1.591016	0.170958	1.314091	0.912921	0.448201	-0.315137	-0.120818	-1.063585	-0.599319	-0.212362	0.000278	-0.615174	1.470407	1.011592	0.466454	-0.482982	0.321877	-1.269193	0.972062	-0.744309	-0.216419	0.865479	-0.132684	0.808615	-0.392576	-0.275608	0.508706	-0.927485	-0.233399	0.172365	-0.229643	-0.789215	-1.337761	-0.968197	2.606633	-1.534467	1.437731	0.916817	0.104399	-0.824062	-0.445581	1.754225	0.611376	-0.760671	-0.993604	0.911322	-2.230985	-1.064970	0.165126	-0.558354	0.417792	-0.997469	2.099013	0.345243	-0.065640	0.422173	-0.225851	-1.187302	-1.115998	-1.177687	-0.309725	-1.083878	-0.800418	-0.307123	-1.355631	0.965030	2.394782	-0.211247	-0.170876	-0.120778	-1.613674	-2.026474	-0.928139	-0.002053	2.562603	0.573318	0.720944	0.355636	-0.666021	-0.648151	1.136666	-1.245915	1.592904	-2.183044	0.072138	-0.615908	1.513635	-4.426821	-2.736260	-2.112802	3.428144	-2.115931	0.146821	-1.508286	3.670997	-0.125556	-1.332028	-3.747152	0.185231	0.805205	-2.304099	-0.892135	0.348657	0.698906	0.908964	1.211615	-0.883560	-2.363947	1.433977	-0.355833	0.775112	-0.395603	0.915253	1.134407	-0.810005	-0.911352	0.782720	-2.907032	-0.873248	-2.451543	0.436176	-1.172372	0.876761	2.152477	0.207449	0.869677	0.813323	0.119360	1.639244	-1.470716	-0.914513	0.544019	0.761556	-0.777457	-1.149147	0.916412	-1.374580	-0.495473	-1.293549	0.987377	1.474808	0.255267	-0.179295	-0.444334	-0.421464	3.062927	0.258074	-0.175891	-0.811747	0.501047	-2.733678	-1.037019	1.834487	-2.587388	0.195965	0.117655	1.251344	0.528040	-1.316136	2.181252	2.937395	-1.102717	1.497353	-0.025251	-0.366272	-3.009563	1.046762	1.073256	0.275607	-0.058098	-1.326791	-0.596755	-0.764537	0.080366	0.117837	-0.732660	-1.135867	0.076259	-0.603188	-1.840176	0.314707	0.828819	1.141961	-0.439260	-0.869949	1.565750	-2.756215	1.189698	-1.064394	0.555784	1.204328	
0.910118	1.557032	1.752960	1.637295	0.519987	-2.161865	0.556055	-0.906193	2.520061	1.783423	2.456892	-1.844179	-0.255596	0.050802	2.113195	-1.095176	-1.005842	0.543183	0.678075	0.199858	-3.591250	1.680869	-0.196674	-0.368050	-0.537043	-1.314720	1.098287	1.596694	-1.684984	-1.466275	0.644646	0.638220	2.228774	-1.036305	-0.999446	-1.325550	-1.000503	1.120694	-2.035049	-0.037487	-0.661982	1.150020	-0.002542	2.200923	0.213128	-2.344416	-0.752558	3.056271	-3.324350	1.809903	-2.495691	-0.080681	-0.328846	-1.882440	-2.996722	-1.673635	-0.402618	-2.601156	2.113268	-1.589995	-0.813100	0.772514	1.939651	2.563533	-0.055055	-0.175440	-1.603843	-3.552460	-0.964859	-2.617093	-1.014357	-1.807977	-0.114782	0.071306	2.735870	-1.476196	-1.374107	0.903716	-1.527940	0.600090	-1.224175	2.106938	-1.415659	3.934757	3.342851	-0.120319	0.378523	0.047364	-1.342929	0.276295	-1.801396	-0.216498	-1.863943	1.182086	1.574796	-0.119421	-1.328281	-3.042968	1.056010	1.958643	-2.007103	-1.463768	-2.532490	-0.366669	1.260636	1.653882	-0.152922	2.189968	-0.478128	-0.626478	1.765050	-0.271913	0.045068	0.173442	0.816133	-1.829662	-1.763091	0.487869	-1.997441	-0.239878	1.415070	3.567934	0.347061	1.844056	0.405558	0.813278	-0.869868	-2.801826	-2.289830	-0.674470	-0.837442	-1.140598	1.286691	1.803831	-2.840129	-0.273397	-0.277743	-0.074699	0.385476	0.327881	-3.259953	-1.577276	-0.318022	-3.577008	1.298361	1.941993	1.390066	-0.483382	4.739535	1.205282	-0.863120	-1.878428	0.273005	-0.843140	2.656744	-2.217065	1.773973	-0.225899	0.135840	-0.533054	-0.446755	0.241340	-2.778139	1.654523	-2.577116	-1.685441	2.155018	0.616764	3.300673	-0.222821	0.152249	-1.320016	-0.719128	-2.191309	-2.378003	-0.560634	-2.111245	0.924412	0.263835	-1.603803	2.591536	-1.929054	-2.424266	-1.695641	-0.892048	-1.921569	0.323866	2.174680	-2.929343	2.782014	2.774757	3.367046	-1.442939	3.048125	-2.838018	-0.164276	-1.468886	-0.276678	0.913285	-1.158648	
-0.748791	0.437477	0.339731	1.692017	-0.641650	-2.258035	1.212744	1.459389	-0.905557	-1.489407	0.854383	0.671114	0.593322	0.232929	0.206333	-0.049849	-0.848948	-0.702886	0.098919	-1.242687	-0.677607	2.271266	0.332677	1.871805	0.347291	-0.663315	-0.554912	1.042731	-0.815477	0.218428	1.421393	0.567715	-0.192083	1.190826	-0.059242	0.869123	-0.294094	0.042345	-0.268714	-1.502676	-1.440947	-0.366131	0.155817	3.002513	-2.592138	1.478265	0.203702	0.772620	0.449911	-0.817908	2.986206	1.120478	-0.320823	-1.669771	0.553327	-2.083858	-0.973921	-0.264554	-0.952667	0.567435	-1.319338	2.653512	-0.637343	0.092725	-0.864751	1.554864	-1.390104	-0.890966	-1.699127	0.046220	-1.014322	-0.583936	-0.641178	-0.456985	0.525282	2.372390	-1.134049	-0.481728	1.003842	-1.755862	-2.964620	-1.312690	0.445620	2.831740	0.253807	0.391673	0.749746	-1.441213	-1.533774	0.789870	-0.653835	2.439887	-1.689490	-0.129869	-0.205211	0.622135	-4.810345	-2.544887	-0.654001	2.799736	-2.408198	0.090433	-1.762946	3.519138	0.199377	-0.340230	-2.830152	0.215231	1.591381	-1.671733	-1.345982	-0.160300	0.659299	0.010643	0.909767	-0.300410	-4.177924	0.352589	-0.701252	-0.005857	0.028073	0.251712	0.843479	-1.707306	-0.457441	1.904172	-2.834549	-0.824890	-1.984203	1.692254	-1.101865	0.863978	2.775612	1.006084	1.774374	1.326373	0.480395	2.078510	-0.656697	-1.494705	0.819643	0.616420	-0.492422	-1.099605	1.748392	-1.210062	-0.617409	-1.095920	1.579296	2.063735	1.017368	-0.131247	1.804387	-0.757605	3.310011	-0.099004	-0.107686	0.162924	-0.062140	-1.450310	-1.919836	1.926819	-0.802432	0.491533	-0.397531	0.407421	1.199011	-1.151421	2.349265	2.376384	-1.427602	2.051092	-0.009334	0.849911	-2.766901	0.535044	0.389292	0.148672	-0.495960	-2.516775	0.701044	-1.650331	0.360238	-0.386595	-0.685177	-1.838762	-1.199741	-1.180739	-1.156732	0.070353	1.595326	1.088240	2.055275	-1.934042	0.866441	-1.989188	0.723343	-0.220422	0.991019	0.534541	
1.371220	0.343102	0.091856	2.282527	1.865441	3.347343	2.223735	1.851832	-2.719780	-0.901990	2.012008	-0.382167	-0.398968	-1.150680	-1.921621	-2.748331	1.385260	3.884374	1.336843	-0.566110	-1.097871	2.003885	1.146008	1.186305	0.896769	1.506579	0.999441	0.958083	-0.437852	-0.667308	0.274873	-2.132796	0.539806	-0.887744	-0.107918	2.895935	-0.560230	-0.008558	0.653498	-1.003978	0.171973	0.750284	-1.399292	0.110250	1.714066	2.425074	-1.286159	0.708551	-1.735774	-0.037267	1.134587	-0.876642	0.111556	0.313611	2.693288	-3.247754	-2.756001	-0.865880	0.315268	-2.250422	-1.196453	-3.127524	-0.230774	0.723542	0.478684	0.589244	-1.169527	-0.128020	1.827365	-0.105040	-0.569260	-3.070529	-0.054022	0.175176	2.373507	-0.789313	-2.656034	0.690314	-0.067757	1.476975	1.222584	1.035195	-1.103701	1.421075	3.251941	-1.408302	-0.954898	-2.615377	-1.103248	-0.246481	1.223867	0.099328	0.949437	1.789659	0.847622	-0.998541	-0.630451	-1.440516	1.696462	2.701728	-1.483728	1.853785	-2.807719	3.148450	0.281568	0.336106	0.754118	1.223691	1.601523	2.063567	-0.732406	0.376948	1.550455	1.710111	2.183729	0.851149	-3.130092	-2.221186	-0.048963	0.303579	-0.488977	-2.400809	1.226490	-1.074585	-1.109760	-0.131927	1.031506	-0.755379	-0.697985	3.432808	-1.253188	1.331056	1.485017	0.893719	-2.750756	-1.051275	0.569925	0.055410	-2.387002	-1.937961	-1.345189	1.976814	-2.810047	-1.795161	-1.205401	3.327878	-1.299174	0.628356	1.333959	-1.424696	-0.432576	-2.868694	0.761954	-0.261420	0.813401	-1.281406	1.079102	0.727932	0.137254	-0.411940	-0.087278	0.690646	1.281359	-1.404552	0.076416	-1.506796	-0.304036	1.330216	0.167059	-1.832961	-3.138182	-1.788971	0.077345	0.567111	-0.545508	0.676290	-3.614851	2.306221	-0.219665	-0.795834	0.310841	-1.266853	2.219030	1.384130	0.488032	0.970423	-3.634084	0.337037	-2.863667	2.037212	0.269463	1.082086	-1.250902	-0.796574	-0.848550	-2.592935	1.119861	-0.387435	2.170043	0.875035	
-1.165019	0.960105	1.599623	1.365351	-0.577557	-0.772716	0.378568	1.194129	-0.988537	-1.130675	0.725429	0.605243	0.287875	0.267407	0.051871	0.032065	-0.250781	-0.188258	0.536074	1.009910	-1.111030	0.189534	0.680764	0.455152	1.800029	-0.158963	-0.599401	-0.574844	0.847145	-1.267446	-0.235676	0.572293	1.496092	-0.904130	0.990696	-0.205218	-1.273301	0.403675	-0.678277	0.257685	-2.565159	-3.098043	-0.398645	1.697101	-1.655510	3.571909	-0.122103	0.034884	-0.387863	-0.741536	1.342278	-0.204243	-0.019091	-1.207560	0.000149	-2.872150	-0.522742	0.010561	0.252687	-0.139726	-0.720163	2.759542	-1.670694	1.181577	-1.651332	0.973986	-0.187835	0.360118	-0.487816	0.336088	-1.778247	-1.140652	-0.411121	-1.619705	1.664153	1.682608	-1.209430	-0.232858	-0.245049	-0.866085	-0.925138	0.589848	-0.343289	-0.035037	0.831495	1.020100	0.587818	-0.632892	-0.931424	0.537760	-1.804667	0.503216	-1.881479	1.307384	-0.061399	1.393443	-2.983839	-2.904226	-1.268647	2.396283	-1.435094	0.181241	-1.819875	2.356843	1.549727	-0.699722	-3.382084	-0.875422	0.406093	-0.389734	-1.169193	1.018029	1.134588	0.802431	1.385359	-1.738573	-0.946723	0.883484	-0.909913	0.045505	-0.344382	-0.771167	0.258722	0.801229	-0.672285	-0.372436	-3.050356	0.063727	-1.093668	1.506297	-1.076830	1.878939	1.885131	0.039306	1.645503	2.117849	-0.017002	1.174254	-0.206490	-2.536877	0.426208	1.159696	-0.969752	-1.333733	-0.693659	0.295812	-1.139097	-0.844911	1.146158	1.154492	1.165913	-0.771341	-0.774935	-0.843108	3.482089	-0.026429	1.310532	-0.121638	-0.122554	-0.857357	-0.174172	1.945548	-2.451835	0.651903	-0.063891	0.304727	-0.431324	-0.583846	1.659114	1.843164	-0.601413	3.678279	0.039232	-0.300549	-3.406349	-0.343756	0.486637	-0.143427	-1.377412	-1.109017	1.619349	-0.954874	0.067826	-0.043201	-2.063585	-0.577688	-1.290482	-0.130140	-1.526104	0.980727	2.095458	1.314717	-1.022466	-1.890527	0.957730	-2.835741	0.308501	-1.011164	0.954834	0.728922	
-0.070624	-0.425825	-0.777804	-0.070573	0.427419	-1.598072	-0.251484	1.144936	-0.499337	-1.909094	-0.334541	0.773806	1.797593	-1.079696	-0.817682	0.069184	0.693127	-0.545183	0.388847	0.044483	-0.270125	0.980592	-0.009195	0.065941	0.073345	2.156070	-1.668895	-1.054730	-0.109912	-0.388440	0.556841	-2.179773	0.756567	0.582736	-1.568410	1.578803	-0.466218	-0.069392	-0.477884	1.175103	-0.735340	-0.788270	-3.218624	2.698773	-0.557459	1.125402	0.980836	-0.093220	-0.283954	1.054695	-0.729425	-0.985291	-0.954346	-1.598069	3.117139	-1.115316	-2.473559	-0.253561	0.988686	-0.081650	-1.259456	0.870652	1.930731	-0.865583	2.421012	1.607199	-1.653450	-0.473137	-0.642082	0.124870	-0.378376	1.247463	0.483595	-0.542169	-0.330689	1.426970	-0.533564	0.792358	0.483007	-0.133904	-1.632142	-1.922569	-1.385918	1.687309	-0.706912	1.372498	-0.734193	-0.377164	-0.649965	0.252478	-0.773894	-0.179990	-1.036979	0.847495	-0.889765	0.610649	-3.356034	-2.785570	-1.118609	2.680361	-1.873750	1.324326	-1.872698	4.258176	0.306190	-1.975129	-3.459641	-0.624458	0.238949	-2.635211	-0.109086	-0.686955	2.228115	0.569540	0.157294	0.102294	-1.597230	-0.050827	-2.160184	0.751534	-0.061936	0.799840	1.071676	-1.079417	-0.676923	-0.946136	-1.578074	0.117915	-2.954799	1.345281	-0.541616	0.089434	2.052970	0.554077	0.669274	-0.150173	-0.518588	0.769710	-1.440392	0.193369	0.387872	1.221367	-0.409379	-0.363419	0.808486	-0.109880	-0.896622	-1.370776	-0.234467	0.246191	1.678467	1.375442	0.495834	0.508644	1.866367	0.830607	-0.332079	0.350073	1.052189	-2.093874	0.106903	0.563383	-2.668677	-0.015575	1.214632	-0.611280	-0.078805	0.448859	1.545177	0.231146	-1.050835	-0.417518	1.329129	0.487044	-2.064714	0.764005	1.347212	0.000028	0.625949	-0.987640	-1.564766	-0.322877	0.548262	0.573936	-0.999155	-0.516810	0.421972	-0.762525	-0.383727	0.758505	-0.904247	0.449506	-1.723536	-0.099703	-0.263756	-1.838866	0.777793	-0.413167	0.671068	0.793968	
-1.016886	-0.133773	0.487035	2.188418	0.506245	-1.586305	-0.948672	0.313903	-0.388310	-2.925027	1.191034	0.369157	-1.113967	0.699716	0.035191	0.122410	-1.043886	-0.296039	0.274871	-1.199837	-2.172188	1.653598	0.185748	0.480711	-0.106074	-0.132112	-0.975383	0.426295	-1.905913	-0.013137	2.008999	0.195294	-0.265678	-0.102973	-1.100721	0.404901	-0.251346	0.137560	-0.268360	-0.916234	-0.760104	-1.542148	-1.184437	1.857231	-2.966348	1.452581	0.030031	-0.442662	0.941690	-1.244126	2.701064	-0.009964	-0.239380	-0.357733	0.266826	-1.880820	-0.870646	-1.419808	-0.693638	1.018448	-0.439889	3.040391	-1.346405	1.516750	-0.989818	2.061389	-0.943511	-0.408051	-0.847408	0.831457	-1.757959	-0.920157	0.579443	0.417822	0.232516	2.453998	-0.777202	-0.261901	0.661731	-1.118269	-3.770142	-0.985917	-1.029869	1.371219	-0.089432	0.589170	0.656663	-0.582983	-1.908396	0.641589	-0.842311	2.086694	-2.208987	0.933163	0.029189	0.375805	-3.593433	-4.120049	-1.007193	2.674370	-1.157860	0.531801	-0.571290	2.524583	0.876642	-0.392585	-1.144182	1.347624	0.502630	-0.455850	0.822511	0.252582	0.556596	1.127042	1.159948	-0.185084	-4.205583	-0.362684	-1.484596	0.717800	0.094001	-1.002916	0.704785	-0.556451	-0.796018	1.339879	-3.857275	-0.280803	-2.178790	1.749582	-2.166253	0.813690	0.914481	0.198726	1.599889	1.818132	0.553775	0.917663	-0.550540	-2.100155	1.998790	1.784432	0.689348	-1.888936	1.493927	-0.275544	-1.886146	-0.286369	1.567719	1.942894	0.294285	-0.212648	-0.429460	-0.824236	2.393413	0.889509	0.793413	0.440230	0.256956	-0.687572	-1.979985	1.869087	-1.752312	1.523871	0.272973	1.903074	1.303163	-1.072720	1.686423	1.026295	-0.654860	2.436920	2.199661	1.114356	-2.112182	1.166330	0.904100	-2.272666	-2.096980	-2.555476	-0.345143	-0.804889	-0.292246	-0.540570	-0.347375	-1.588475	-2.685089	-2.576374	-1.227185	0.961756	0.802652	1.238188	1.788250	-2.056370	-0.056742	-2.132006	0.592954	-1.097292	1.201540	0.698471	
