1546970829	1103461	42.108412	-72.078706
1546970829	8725952	54.757670	-1.601176
1546970829	14110764	38.624565	-90.184665
1546970829	14419449	53.349805	-6.260310
1546970829	15205849	53.349805	-6.260310
1546970829	15229648	51.850747	-9.23264
1546970829	18163675	53.349805	-6.260310
1546970829	18518235	53.158934	-6.909568
1546970829	19012845	45.182037	-93.515625
1546970829	19064238	52.093676	-7.620363
1546970829	19766911	54.597285	-5.930120
1546970829	20049427	54.597285	-5.930120
1546970829	20077257	54.654941	-8.110718
1546970829	20522250	52.167894	-9.525986
1546970829	20972117		
1546970829	21044139	53.154659	-6.779817
1546970829	21106525	54.597285	-5.930120
1546970829	21186006	53.349805	-6.260310
1546970829	21186146	53.349805	-6.260310
1546970829	21217967	54.597285	-5.930120
1546970829	21300816	53.349805	-6.260310
1546970829	21394391	53.249217	-9.277513
1546970829	23113187	53.350013	-6.436985
1546970829	23947944	54.597285	-5.930120
1546970829	24049527	53.270559	-9.056668
1546970829	26044188	53.252782	-9.514605
1546970829	28024611	34.052234	-118.243685
1546970829	28094121	54.654941	-8.110718
1546970829	28313450	53.270559	-9.056668
1546970829	29424505	53.349805	-6.260310
1546970829	29426839		
1546970829	29565191	53.270559	-9.056668
1546970829	29705367	53.349805	-6.260310
1546970829	29737418		
1546970829	32251024		
1546970829	33187256	40.714353	-74.005973
1546970829	36377112		
1546970829	37883040		
1546970829	39961726	53.349805	-6.260310
1546970829	40239121	51.896892	-8.486316
1546970829	41451371	53.322709	-9.736971
1546970829	42257091		
1546970829	42427468	53.240311	-9.465549
1546970829	42607295	54.597285	-5.930120
1546970829	44639491	53.349805	-6.260310
1546970829	45226559	53.264108	-9.598267
1546970829	50614604	51.896892	-8.486316
1546970829	53343111	51.924417	-9.213782
1546970829	53940869	41.696958	-86.235671
1546970829	54277834	53.349805	-6.260310
1546970829	54903163	53.342197	-9.803394
1546970829	59257089		
1546970829	65364708	53.349805	-6.260310
1546970829	66138323	54.597285	-5.930120
1546970829	73228018		
1546970829	74767654	53.349805	-6.260310
1546970829	75661313	54.654941	-8.110718
1546970829	75999003		
1546970829	76164558	53.270559	-9.056668
1546970829	77458351	53.349805	-6.260310
1546970829	78574110	54.597285	-5.930120
1546970829	82630292	54.597285	-5.930120
1546970829	82841548	53.249217	-9.277513
1546970829	90062762	53.270559	-9.056668
1546970829	92285601		
1546970829	92301867	53.287939	-9.549955
1546970829	100050636	53.057333	-9.531842
1546970829	101332602	54.654941	-8.110718
1546970829	103258610	53.349805	-6.260310
1546970829	104880816	53.249217	-9.277513
1546970829	104934268		
1546970829	110995462	54.597285	-5.930120
1546970829	111188207	54.998153	-8.291505
1546970829	113500492	54.101926	-6.527498
1546970829	113634035	54.597285	-5.930120
1546970829	114856730		
1546970829	116430385		
1546970829	117436208	53.240311	-9.465549
1546970829	117527565	52.960663	-7.201463
1546970829	119876769	53.252782	-9.514605
1546970829	121428017	53.270559	-9.056668
1546970829	123622843	53.252782	-9.514605
1546970829	124563975	53.349805	-6.260310
1546970829	126763599		
1546970829	128226028	53.270559	-9.056668
1546970829	128646890	53.349805	-6.260310
1546970829	133269389	53.338748	-9.181478
1546970829	134219456	53.240311	-9.465549
1546970829	140079484		
1546970829	143405699	53.270559	-9.056668
1546970829	148466519	53.264108	-9.598267
1546970829	149117758	53.610311	-6.863656
1546970829	168693708	53.270559	-9.056668
1546970829	169941325	53.349805	-6.260310
1546970829	181728656	55.864237	-4.251806
1546970829	187265255		
1546970829	193522847	55.049801	-8.228704
1546970829	196095249	53.423933	-7.94069
1546970829	196681657		
1546970829	197266097	52.059935	-9.504427
1546970829	198842874	53.349805	-6.260310
1546970829	201781652	53.270559	-9.056668
1546970829	202310355		
1546970829	205337463	53.249217	-9.277513
1546970829	213781933	53.513523	-6.540252
1546970829	216359071		
1546970829	217386443		
1546970829	217867625	53.349805	-6.260310
1546970829	218650825	54.654941	-8.110718
1546970829	223415206		
1546970829	225166180		
1546970829	231429546	53.324060	-9.835678
1546970829	235543668	52.980821	-6.044589
1546970829	235912917	53.939009	-9.441452
1546970829	238287877		
1546970829	238633165	53.270559	-9.056668
1546970829	241280218	53.350013	-6.436985
1546970829	241860122	53.249217	-9.277513
1546970829	242176376	41.753382	-86.110838
1546970829	242283945		
1546970829	244627581	52.654145	-7.244788
1546970829	245305175	52.147785	-10.280205
1546970829	247317793	53.270559	-9.056668
1546970829	248919435		
1546970829	249568889	53.992601	-8.065585
1546970829	250227770	53.349805	-6.260310
1546970829	250367856	53.608319	-6.18208
1546970829	250790772	53.349805	-6.260310
1546970829	252554052	53.249217	-9.277513
1546970829	252793640	52.138334	-10.45119
1546970829	258497340	53.270559	-9.056668
1546970829	263373448	54.348750	-6.651610
1546970829	263700992	53.349805	-6.260310
1546970829	265522016	53.544389	-113.490927
1546970829	272492354	51.896892	-8.486316
1546970829	277589830	53.264108	-9.598267
1546970829	279980657	53.349805	-6.260310
1546970829	280156843		
1546970829	289962333	53.270559	-9.056668
1546970829	295369450	53.270559	-9.056668
1546970829	295750961	53.349805	-6.260310
1546970829	296741166		
1546970829	296778106	54.679791	-5.959392
1546970829	301365296	55.049801	-8.228704
1546970829	305278326	55.049801	-8.228704
1546970829	305488627	54.478705	-6.403888
1546970829	307900594	54.750052	-6.320274
1546970829	307961213	53.349805	-6.260310
1546970829	307967835	53.240311	-9.465549
1546970829	309218384	53.349805	-6.260310
1546970829	309724052	53.249180	-9.204950
1546970829	311400575	53.381290	-6.591850
1546970829	316662408	53.349805	-6.260310
1546970829	321480096	52.654145	-7.244788
1546970829	329814158	53.349805	-6.260310
1546970829	331203584	53.349805	-6.260310
1546970829	338317929		
1546970829	339147941	53.349805	-6.260310
1546970829	343354675	53.252782	-9.514605
1546970829	351154795	53.349805	-6.260310
1546970829	352454394	54.597285	-5.930120
1546970829	366530604		
1546970829	369587299	53.349805	-6.260310
1546970829	370181273	53.381290	-6.591850
1546970829	371777695	54.597285	-5.930120
1546970829	373889203	53.323506	-6.382222
1546970829	374188703	42.886447	-78.878369
1546970829	380902493		
1546970829	389716534	53.342197	-9.803394
1546970829	389719440	55.049801	-8.228704
1546970829	389737082	53.349805	-6.260310
1546970829	393016585	55.049801	-8.228704
1546970829	393561760	53.270559	-9.056668
1546970829	393624394		
1546970829	398698440	52.147785	-10.280205
1546970829	408006138	53.349805	-6.260310
1546970829	422085736	53.349805	-6.260310
1546970829	424208064	53.934581	-9.351646
1546970829	431046491	53.349805	-6.260310
1546970829	434993257		
1546970829	437830714	54.596570	-7.306910
1546970829	451389398	52.175064	-10.363936
1546970829	452970694	53.249217	-9.277513
1546970829	457805311	55.034738	-8.306362
1546970829	471951642	53.349805	-6.260310
1546970829	472023432	53.349805	-6.260310
1546970829	472029944	53.349805	-6.260310
1546970829	475910945	53.264108	-9.598267
1546970829	476129087	54.537584	-6.885511
1546970829	477366617		
1546970829	484746511	51.70605	-8.522501
1546970829	486706717	53.349805	-6.260310
1546970829	494184560	53.252782	-9.514605
1546970829	498025892	53.252782	-9.514605
1546970829	498107688	55.049801	-8.228704
1546970829	510833756	53.249180	-9.204950
1546970829	522317540	53.324060	-9.835678
1546970829	522635038	54.597285	-5.930120
1546970829	541651790	53.349805	-6.260310
1546970829	544984081	54.597285	-5.930120
1546970829	552130795	53.264108	-9.598267
1546970829	563082137	53.270559	-9.056668
1546970829	563111771	53.349805	-6.260310
1546970829	569892832	53.359669	-6.317596
1546970829	573113888	53.349805	-6.260310
1546970829	575335574		
1546970829	579775550		
1546970829	580782085	53.349805	-6.260310
1546970829	598510703	47.606209	-122.332071
1546970829	603097446		
1546970829	606190235	53.324060	-9.835678
1546970829	608558085	44.483390	-77.050460
1546970829	617370003	54.597285	-5.930120
1546970829	628507007		
1546970829	713397354	53.349805	-6.260310
1546970829	744864331	51.950274	-9.158524
1546970829	772195152		
1546970829	772978298	40.416775	-3.703790
1546970829	774571076		
1546970829	817370558		
1546970829	821461184	53.264108	-9.598267
1546970829	829342303	52.904532	-8.981135
1546970829	829902606	51.896892	-8.486316
1546970829	835438304	53.997945	-6.405957
1546970829	838603165	53.349805	-6.260310
1546970829	844502137	53.287939	-9.549955
1546970829	852865202		
1546970829	859624214	53.275240	-9.160438
1546970829	861643614	53.349805	-6.260310
1546970829	924219848	53.349805	-6.260310
1546970829	927739778	53.349805	-6.260310
1546970829	934783838	52.223406	-10.366321
1546970829	934811216		
1546970829	935197267	55.134651	-7.453448
1546970829	949546374	52.661186	-8.625735
1546970829	956698447		
1546970829	962419093	54.180060	-6.333930
1546970829	963091933	53.342197	-9.803394
1546970829	967591104	54.654941	-8.110718
1546970829	988833487		
1546970829	989360605		
1546970829	989808829		
1546970829	1001049330		
1546970829	1056459074	53.270559	-9.056668
1546970829	1074334284	53.252782	-9.514605
1546970829	1076895295	53.342197	-9.803394
1546970829	1104799729	54.348750	-6.651610
1546970829	1109820926	54.597285	-5.930120
1546970829	1135169947		
1546970829	1136874433	52.668020	-8.630498
1546970829	1157490362		
1546970829	1158085099	52.980821	-6.044589
1546970829	1177234166	53.270559	-9.056668
1546970829	1187434932	54.654941	-8.110718
1546970829	1230306848	53.252782	-9.514605
1546970829	1232819473		
1546970829	1236604327	53.085504	-9.585972
1546970829	1244504269		
1546970829	1244539032		
1546970829	1249906790		
1546970829	1269384498	54.597285	-5.930120
1546970829	1296950047		
1546970829	1330287804	52.497475	-6.550907
1546970829	1339670298		
